record_id,start,end
NC_087322.1,9097112,9122827
NC_087313.1,8571706,8573577
NC_061105.1,19119722,19120575
NC_087399.1,2621870,2627078
NC_087398.1,2301424,2302846
NC_087398.1,3454602,3461993
NC_087377.1,14909810,14920411
NC_087388.1,1001537,1006554
NW_026998739.1,6189490,6190823
NC_088321.1,16122173,16127429
NC_057425.1,7867549,7918585
NC_057425.1,9687348,9693272
NC_057425.1,10972875,10977213
NC_091049.1,8595438,8597108
NC_091050.1,3720595,3755902
NC_091050.1,5099822,5100559
NC_091051.1,7116786,7118012
NC_091051.1,13597029,13599384
NC_091149.1,31011231,31015157
NC_091149.1,34045049,34047911
NC_091135.1,6494825,6502251
NC_091135.1,34016202,34023492
NC_091141.1,4211304,4223697
NC_091142.1,9453768,9454641
NC_091196.1,16876269,16889823
NC_091368.1,2540257,2569658
NC_091536.1,1517792,1519448
NC_091536.1,19535014,19540017
NC_091536.1,23287038,23289510
NC_091536.1,60645008,60646671
NC_091536.1,62324745,62325389
NC_091536.1,74630386,74633257
NC_091575.1,22150269,22151616
NC_091555.1,48663289,48677411
NW_006267348.1,66160,66673
NW_006267348.1,193582,195059
NW_006267348.1,224099,225778
NW_006267370.1,273691,274348
NW_006267370.1,294846,295852
NW_006267370.1,935792,937481
NW_006267370.1,1640094,1641891
NW_006267371.1,446268,449797
NW_006267371.1,543504,544347
NW_006267371.1,611179,616390
NW_006267371.1,909810,912914
NW_006267371.1,931248,931333
NW_006267371.1,1307891,1310372
NW_006267371.1,1603188,1603274
NW_006267371.1,1618238,1621985
NW_006267371.1,1793103,1793862
NW_001820811.1,87347,87941
NW_001820828.1,22874,25178
NW_001820828.1,509769,510642
NW_001820828.1,826605,828594
NW_001820828.1,1630013,1631757
NW_001820830.1,600596,604266
NW_001820830.1,732670,733031
NW_001820830.1,839541,840070
NW_001820830.1,892421,892820
NW_001820830.1,1068317,1069871
NW_001820830.1,1211106,1213682
NW_001820830.1,1472602,1473737
NW_001820830.1,1532979,1534181
NW_001820830.1,1880225,1880546
NW_025953818.1,53633,54497
NW_025953826.1,310607,314747
NW_026054641.1,474951,482120
NW_026054688.1,69704,70397
NC_079246.1,2334449,2335571
NW_026611620.1,696132,696838
NW_026611620.1,1775070,1776232
NW_026611620.1,2841367,2844357
NW_026611621.1,1523862,1525287
NW_026611621.1,1619943,1621584
NW_026611621.1,3405258,3406147
NW_026622741.1,535601,536622
NW_026622735.1,369313,369988
NW_026622735.1,1678007,1678574
NW_026622743.1,308471,309705
NW_026622743.1,945797,947466
NW_026622743.1,3076965,3085138
NW_026849387.1,1118560,1119102
NW_026849429.1,5106,6666
NW_026851445.1,728806,728880
NC_083400.1,875527,876143
NW_001517099.1,341158,342426
NW_001517110.1,1063499,1064543
NW_001809800.1,126658,128164
NW_001809800.1,644004,644349
NW_017253235.1,428480,430559
NW_022156846.1,94370,95295
NW_008806277.1,459883,460194
NW_006768765.1,471716,473253
NW_006768765.1,718728,720722
NW_009799179.1,482377,483118
NW_009799179.1,2383776,2385094
NW_009799179.1,5593859,5594148
NW_009799179.1,8037158,8039963
NW_006767428.1,1111516,1111996
NW_006767428.1,1296283,1301017
NW_008751646.1,2644368,2646820
NW_008751648.1,2886188,2888737
NW_008751649.1,3383712,3386963
NW_006767434.1,597446,600370
NW_006767434.1,2394591,2396771
NW_006763131.1,768786,770538
NW_006911316.1,167150,168200
NW_014575555.1,365711,372921
NW_015622820.1,1178925,1181451
NW_015622820.1,2506483,2508311
NW_013550612.1,1922677,1925288
NW_013550612.1,2704254,2709171
NW_013562488.1,405644,407093
NW_013562488.1,604340,606006
NW_013562488.1,3579447,3580787
NW_013562489.1,1174361,1175818
NW_013562490.1,3122712,3124109
NW_013562490.1,3807464,3809050
NW_026944335.1,1945601,1947088
NW_026944226.1,1290033,1290918
NW_026944355.1,1613060,1614392
NW_026944388.1,980482,982047
NW_026944388.1,2070542,2071588
NW_026944430.1,1027237,1028842
NW_026944430.1,3713541,3715365
NW_013563309.1,38593,41102
NC_085895.1,197266,199202
NC_085895.1,2553366,2553903
NW_026946667.1,622053,622854
NW_020194435.1,1841117,1842044
NC_089474.1,711743,712414
NC_089488.1,2917338,2918986
NC_089488.1,3195079,3195406
NW_027117278.1,468199,471721
NW_027117330.1,1893001,1896891
NW_027117345.1,246767,247718
NW_027117345.1,1935471,1937005
NW_027192192.1,1396300,1399205
NW_027192532.1,1868305,1870107
NW_027192399.1,258122,261159
NW_027192399.1,345843,346353
NW_027192592.1,218126,219389
NC_091279.1,769183,771058
NW_027041824.1,2426261,2427724
NW_027137443.1,1247180,1248961
NW_027137443.1,1266513,1267258
NW_027137450.1,332023,332477
NW_017963732.1,988158,988473
NC_009045.1,1468480,1472173
NW_006921317.1,235706,237731
NW_003315029.1,216694,217857
NW_003315029.1,1157813,1159058
NW_001813981.1,2334584,2334815
NW_020291946.1,68906,70003
NW_006911895.1,1691222,1693156
NW_006911895.1,2237120,2237348
NW_006911896.1,1271784,1273780
NW_007360136.1,1449874,1450982
NW_020194549.1,74730,76508
NW_020194619.1,1464948,1465937
NW_020289943.1,4794884,4795703
NW_015378208.1,18630,20532
NW_015378588.1,4917,6576
NW_022985516.1,1198444,1199463
NW_004797446.1,444275,445595
NW_023994042.1,1361991,1363265
NC_051853.1,29195263,29196080
NC_051853.1,79540168,79542120
NW_024542779.1,26471,28314
NW_024542779.1,499804,504672
NW_024572605.1,2870746,2873800
NW_024573224.1,681581,711338
NW_024573645.1,1722055,1723411
NC_056408.1,21572225,21588671
NW_024609836.1,49739297,49739370
NW_024609836.1,61874793,61880243
NW_024609836.1,78471649,78479468
NW_024609836.1,94422038,94450277
NW_024609885.1,939412,941625
NC_036206.1,7077909,7079377
NC_053016.2,5995714,5997063
NC_053016.2,8964869,8966574
NC_053016.2,9337524,9339653
NC_053018.2,866237,867386
NW_025318822.1,90131,91584
NW_025318907.1,7019302,7019375
NC_057788.1,22626967,22635998
NC_057788.1,24834245,24835760
NC_057788.1,30411379,30414593
NW_025322802.1,27185,28166
NC_058075.1,12045669,12047611
NW_025767301.1,5371191,5375858
NC_046666.1,32834368,32845749
NC_046666.1,87831468,87835407
NC_060973.1,5049372,5051562
NC_061854.1,3188765,3193734
NC_061891.1,3805441,3820800
NC_061902.1,4925810,4927759
NW_014559251.1,29917,33568
NW_014569549.1,2116164,2120326
NW_014572754.1,172,1048
NC_062982.1,4830384,4847289
NC_062985.1,2237865,2262702
NW_014579690.1,21481,24207
NC_051179.1,62822256,62833238
NC_051179.1,105160163,105169144
NC_051179.1,112125396,112125469
NC_051179.1,176941505,176963134
NC_064640.1,620748184,620748259
NC_064640.1,905684175,905684248
NC_064644.1,603426812,603426884
NC_064644.1,603549995,603550068
NC_064872.1,646286,647273
NC_064872.1,4796093,4798180
NC_064872.1,56930437,56931955
NC_064872.1,62288959,62289641
NC_065560.1,15261907,15286807
NC_069116.1,5972089,5976239
NC_069116.1,21891932,21902664
NC_069116.1,42380249,42385511
NC_069116.1,42637330,42646597
NC_069116.1,51140324,51145738
NW_019416549.1,224953,226815
NC_069142.1,5452121,5454752
NC_069142.1,9763756,9766001
NC_069142.1,14202719,14230838
NC_071292.1,14462161,14462963
NC_071292.1,25985638,25993891
NC_071292.1,39399485,39399606
NC_071292.1,65828464,65832982
NC_071292.1,74710296,74710379
NW_015373923.1,3334070,3335360
NC_070257.1,11414,11481
NC_028532.1,9920,9986
NC_066965.2,6210,6276
NC_027116.1,4730,4799
NC_050323.1,1887,3228
NC_050323.1,10318,10385
NC_031162.1,6387,8113
NW_014333618.1,168154,172227
NW_014334381.1,1076,2620
NW_026775562.1,2322780,2324194
NW_026775562.1,6658643,6665175
NW_026776165.1,6100598,6120335
NW_026776165.1,10353111,10354849
NC_082444.1,3777,3849
NW_026782007.1,88919,98075
NC_086381.1,40662834,40665276
NC_086381.1,63245684,63245877
NC_086381.1,69095478,69108908
NC_086050.1,2832920,2832992
NC_086046.1,15185527,15214185
NW_026949231.1,118913,119003
NW_026949335.1,63195,73042
NC_085969.1,21178909,21206679
NC_088780.1,17403557,17409554
NC_088780.1,47714619,47715231
NC_088780.1,113307683,113312604
NC_088782.1,56197745,56234921
NC_088782.1,119086779,119088954
NW_017386039.1,511776,535184
NW_027064504.1,15880,16465
NC_088864.1,61629525,61705302
NC_088921.1,4657036,4657396
NC_090282.1,8446199,8446271
NC_090282.1,8533013,8533087
NC_090282.1,37422880,37424522
NC_090282.1,44959695,45039995
NC_090283.1,2758988,2770487
NC_090283.1,77991337,77998141
NC_090284.1,17968555,17975665
NC_090284.1,34507580,34540422
NC_088718.1,8573269,8588351
NC_088718.1,42103009,42154015
NW_026517052.1,483914,484772
NW_026517341.1,267798,269776
NW_026517453.1,80081,80892
NW_026516218.1,458268,462634
NW_026622674.1,320877,321782
NW_026622674.1,582346,583686
NW_026622683.1,803310,803916
NW_026623205.1,1532983,1534046
NW_026623205.1,2032932,2033351
NW_026622754.1,2352232,2353054
NW_026622754.1,2411725,2413270
NW_026622754.1,3119956,3122296
NW_026695344.1,229215,230768
NW_026695927.1,561030,562906
NW_026695927.1,2090696,2091078
NW_026703970.1,832727,834885
NW_026703970.1,1859915,1861100
NC_063022.1,2093664,2094231
NW_007930836.1,516142,518918
NW_007930836.1,1673164,1674478
NW_007930839.1,45724,46332
NW_006913270.1,315715,320117
NW_022984628.1,1395745,1397873
NW_022984637.1,278311,280267
NW_015622975.1,61364,62910
NC_085905.1,2095535,2097298
NC_085907.1,384105,384563
NC_085908.1,534313,537174
NW_017265134.1,1246948,1249137
NC_089430.1,1323178,1323769
NC_089442.1,3041600,3044464
NC_089444.1,475538,477239
NC_089455.1,1089874,1093580
NC_089470.1,1014976,1015915
NW_011887729.1,337493,339494
NC_030893.1,340468,341449
NC_030893.1,1729318,1730701
NC_030894.1,201069,201552
NC_050734.1,150206,150668
NC_050734.1,809862,812073
NC_050721.1,796889,796962
NC_050722.1,883296,885222
NC_050722.1,1033929,1034520
NC_050723.1,909657,918069
NW_027042668.1,521473,522409
NC_079284.1,847246,847699
NC_091725.1,1194645,1196591
NW_022984839.1,91293,93345
NW_022985014.1,877271,880609
NW_022985014.1,1456508,1460312
NW_022986925.1,12104,13031
NW_022475271.1,10028,10508
NW_024066211.1,2111228,2111879
NW_020290885.1,1368289,1369903
NW_020290901.1,281511,283314
NW_022476003.1,344055,345412
NW_024467993.1,694432,694505
NW_024468935.1,3749743,3750937
NW_024468935.1,5528713,5529112
NW_024468935.1,5832903,5835125
NW_022170510.1,5171758,5199285
NW_022261289.1,50805,52772
NW_022279600.1,345725,346815
NC_045759.1,13441122,13447637
NC_045759.1,15041847,15072744
NC_045759.1,21724187,21726131
NC_047025.1,10120099,10121005
NC_047025.1,42982556,42983054
NW_023009249.1,12610224,12621692
NW_023009252.1,8565877,8569866
NW_023009257.1,1197574,1199031
NW_023009257.1,7183441,7183513
NW_023144624.1,964647,968758
NW_023144624.1,12127690,12133704
NC_050738.1,11504965,11507528
NW_023596420.1,15408561,15410680
NC_051172.1,111790145,111791228
NC_051172.1,127866696,127868351
NC_052503.1,11305803,11306663
NC_052503.1,12894331,12895388
NC_054708.1,6031099,6050811
NC_054708.1,48483467,48544109
NC_057688.1,4114521,4116614
NC_057688.1,4660822,4662327
NC_057688.1,5560846,5562552
NC_057688.1,10068108,10071309
NC_057691.1,4022550,4025554
NW_019211458.1,4095496,4107386
NW_019213260.1,510393,531155
NW_019214306.1,32157,47601
NC_059505.1,10081247,10082811
NC_059546.1,7083005,7083946
NC_059551.1,1118761,1133753
NC_059551.1,2034862,2035637
NC_059523.1,2891404,2953229
NC_059675.1,14682055,14688862
NC_059997.1,359805,379941
NW_025765159.1,1543988,1561285
NW_025766990.1,839148,850150
NC_061454.1,11006788,11036296
NC_061458.1,974013,985041
NC_061458.1,5026951,5031719
NW_025728694.1,39516,39598
NW_025728816.1,23515,23587
NW_025728834.1,1560,5781
NW_025728938.1,48892,48964
NC_062188.1,6625560,6634201
NC_064615.1,41831012,41831085
NC_064615.1,41958748,41958820
NC_064615.1,42071921,42071993
NC_064615.1,42229337,42229409
NC_064615.1,42386444,42386516
NC_064615.1,94164818,94164890
NC_064615.1,262759206,262759279
NC_064615.1,483736390,483736508
NC_064615.1,705025845,705060431
NC_064615.1,818197671,818197744
NC_064615.1,942369189,942406268
NC_064615.1,1005705358,1005712732
NW_026046227.1,17607,17762
NW_026046310.1,2573,2646
NW_026046334.1,122283,122355
NW_026046654.1,43231,43315
NW_026046673.1,69761,69881
NC_065963.1,5324293,5331581
NC_065449.1,6788253,6810722
NC_065450.1,26871785,26874473
NC_065450.1,108589525,108591157
NC_065450.1,165077416,165103614
NC_065450.1,201134872,201179551
NW_026109218.1,40935,42641
NC_066359.1,4580444,4583231
NC_066348.1,4429806,4438239
NC_066348.1,17771656,17774262
NC_066266.1,21981143,21987468
NW_019392778.1,669469,683110
NC_071982.1,5807332,5808013
NC_071982.1,20493191,20494209
NW_015441482.1,90719,94671
NW_015442407.1,3901,6352
NC_071668.1,2266876,2266947
NC_071668.1,58242649,58243412
NC_071668.1,71770946,71774395
NW_026542598.1,1494838,1496872
NW_026542598.1,44452475,44459668
NW_026542599.1,38144690,38160352
NW_026085757.1,69805344,69839543
NC_062071.1,12722,12785
NC_072964.1,1797,1863
NC_061235.1,1338,1404
NC_061950.1,1575,1639
NW_026570222.1,1344883,1347827
NW_026577982.1,16646400,16652026
NC_079156.1,10572567,10572639
NC_079156.1,65059095,65059184
NC_079156.1,70561307,70571528
NC_065880.2,18754043,18754162
NC_079168.1,15779209,15786821
NC_079168.1,70422116,70437375
NC_079170.1,2504002,2520342
NC_079170.1,14739085,14742944
NC_079170.1,20272180,20275111
NC_079170.1,22259549,22276162
NC_071286.1,72425154,72427789
NC_071286.1,83060956,83075312
NW_026525146.1,234204,234359
NC_071289.1,11009216,11040667
NC_080705.1,21681476,21682421
NC_080705.1,27919498,27921280
NC_080705.1,40521456,40527732
NC_080705.1,45618719,45619815
NC_080705.1,54882718,54882837
NC_080705.1,65591998,65592439
NC_080705.1,82244760,82248678
NW_026712882.1,589298,620892
NW_026713017.1,1024988,1025527
NW_026844246.1,168389,170695
NW_026862238.1,12506,13798
NW_026864627.1,149574,155702
NW_026865421.1,156397,164178
NW_026855428.1,390418,471101
NC_060877.1,9511447,9513302
NT_033778.4,12690058,12690955
NT_033778.4,18158256,18160310
NC_083859.1,1690951,1694109
NC_083859.1,6451416,6453383
NC_085093.1,3288874,3291397
NC_085093.1,5435574,5439652
NC_085569.1,12821,12871
NC_085118.1,3193816,3196406
NW_002060970.1,119530,122481
NW_002060975.1,342752,354136
NW_026962013.1,38643129,38643200
NC_085934.1,3235282,3236651
NW_016909858.1,194122,194196
NW_026963294.1,1990119,1990190
NC_086374.1,17332953,17357806
NC_086374.1,17491639,17513040
NC_086374.1,20262650,20263226
NC_087375.1,4168065,4177799
NC_087375.1,22908702,22909026
NC_087375.1,29576429,29578430
NW_026986548.1,227918,231240
NC_087324.1,10229592,10233109
NC_087337.1,3178429,3178877
NC_087209.1,5276178,5289030
NC_087399.1,1391663,1391957
NC_087399.1,4339274,4340105
NC_087398.1,6795891,6844080
NC_087398.1,7113614,7122770
NC_087388.1,344137,348389
NC_087388.1,6179768,6187784
NC_087388.1,6607740,6614296
NW_026999400.1,11469,19435
NC_088206.1,28297351,28300142
NW_026997446.1,1122504,1123973
NC_088321.1,7347871,7412289
NW_017551919.1,341069,383301
NC_057427.1,3018340,3024810
NC_091049.1,2738213,2740642
NC_091049.1,22392888,22405223
NC_091050.1,11817317,11827688
NC_091050.1,14531994,14538607
NC_091050.1,20571093,20612658
NC_091053.1,15079287,15080716
NW_027188175.1,26685,26802
NC_091149.1,22830723,22833394
NC_091135.1,41390157,41404208
NC_091141.1,17937474,17945557
NC_091141.1,43303014,43323194
NC_091142.1,9824974,9829522
NC_091184.1,26225650,26226874
NC_091312.1,36418636,36424930
NC_091536.1,9880840,9883230
NC_091536.1,15983137,15984229
NC_091536.1,34553642,34554380
NC_091536.1,40597652,40598485
NC_091536.1,77423442,77435551
NC_091536.1,98377049,98378958
NW_019028958.1,130747,132447
NW_017387733.1,204334,204871
NW_017387733.1,665878,666647
NW_017387733.1,1217280,1219029
NW_017387733.1,1748481,1749390
NW_017387733.1,2091216,2093137
NW_017387733.1,2315248,2315778
NW_017387733.1,2360044,2362282
NW_025763427.1,387851,388616
NW_025763447.1,84817,87854
NW_025763447.1,256637,257498
NW_025763453.1,41472,42284
NW_025763453.1,147749,148389
NW_025763531.1,107797,109063
NW_025763531.1,794490,795706
NW_025763391.1,31014,32989
NW_025763391.1,586241,587977
NW_025763391.1,1038723,1040104
NW_025763391.1,1212421,1214688
NW_025763391.1,1373892,1375766
NW_025763392.1,64214,65714
NW_025763392.1,254657,256742
NW_025763392.1,495084,495873
NW_025763392.1,572500,573835
NW_025763392.1,823873,825409
NW_025763392.1,1090241,1090606
NW_025763575.1,684659,684759
NW_025763575.1,850276,852102
NW_025763575.1,1832050,1834217
NW_025763575.1,2218671,2220873
NW_025763575.1,2381691,2383804
NW_025763582.1,283951,286888
NW_025763511.1,136372,137225
NW_025763511.1,465737,467094
NW_025763512.1,89421,91184
NW_025763512.1,122293,123607
NW_025763707.1,83876,84751
NW_025763714.1,18956,20738
NW_019172973.1,184677,185808
NW_019172980.1,369551,371544
NW_019173028.1,47448,49548
NW_019173028.1,65276,66579
NW_019173043.1,26567,27041
NW_019173064.1,132804,136367
NW_019173068.1,71769,72141
NW_019173068.1,99403,102552
NW_019173116.1,31121,32720
NW_019173149.1,57229,60156
NW_019173166.1,42587,43148
NW_019173238.1,7223,7678
NW_019173250.1,3628,3979
NW_025953254.1,887006,888302
NW_025953254.1,1147318,1150765
NW_025953254.1,1533860,1534996
NW_025953254.1,1634504,1635475
NW_025953259.1,212716,215199
NW_025953259.1,440021,441425
NW_014575383.1,374398,375292
NW_026054548.1,1177717,1179343
NC_079244.1,2143559,2146731
NC_079246.1,1489320,1491631
NW_026622731.1,1407863,1409845
NW_026622731.1,2405003,2407241
NW_026622733.1,985673,987596
NW_026622741.1,475614,476385
NW_026622741.1,1843371,1844686
NW_026622741.1,4829833,4830772
NW_026622735.1,627452,630103
NW_026622743.1,2839441,2840140
NW_026850599.1,230020,230882
NW_026851334.1,33355,35701
NW_021167126.1,362439,364048
NW_017253235.1,325351,326556
NW_017253247.1,294440,296771
NW_022156769.1,21780,22485
NW_022156772.1,481023,483543
NW_022156791.1,308950,309820
NW_020290281.1,41633,43073
NW_020290281.1,516231,517323
NW_020290281.1,1179550,1182915
NW_014013677.1,27568,28156
NW_014013745.1,2051107,2056955
NW_006767428.1,1411125,1412450
NW_006763300.1,278658,278872
NW_006763302.1,463428,464403
NW_008751646.1,1845899,1847956
NW_008751646.1,3325844,3327076
NW_008751646.1,3869423,3871073
NW_008751649.1,2395752,2398978
NW_006767434.1,2096031,2097240
NW_006763131.1,98551,100842
NW_006763131.1,3778597,3780709
NW_006911339.1,134171,135833
NW_006913045.1,952766,953624
NW_006913045.1,3137755,3138808
NW_006913045.1,5091220,5092445
NW_006913045.1,5313782,5315671
NW_006912893.1,1837445,1837862
NW_006912898.1,1299876,1302068
NW_015622820.1,1340639,1341956
NW_015622827.1,1436522,1439186
NW_015971583.1,275987,277172
NW_013562490.1,2547787,2551491
NW_026944335.1,712137,713860
NW_026944355.1,1430684,1433562
NW_026944355.1,1629786,1631250
NW_026944358.1,741430,743653
NW_026944388.1,856761,857103
NW_026944430.1,879310,880531
NW_026944430.1,2443591,2447199
NW_026946667.1,552580,554030
NC_037312.1,1506037,1507780
NW_020194445.1,52043,52589
NC_089474.1,678185,679215
NC_089474.1,865595,866389
NC_089942.1,411709,411800
NC_089942.1,455832,458145
NW_027117330.1,735426,737533
NW_027117330.1,4450580,4452559
NW_027117345.1,1032588,1036062
NW_027117345.1,1410113,1410211
NW_027117388.1,261345,262127
NW_027117388.1,1043931,1044771
NW_027117388.1,2684544,2685219
NW_027117388.1,3125540,3127516
NW_027117388.1,5747287,5748180
NW_027192159.1,385445,386350
NW_027191486.1,179604,181745
NW_027192358.1,117323,120347
NW_027192192.1,1205998,1206889
NW_027192442.1,17692,18230
NC_091279.1,640464,642387
NC_091279.1,1339707,1340932
NC_091279.1,1709188,1709704
NW_027041824.1,290317,291170
NW_027041826.1,794857,798564
NW_027137443.1,1844143,1845820
NW_027137443.1,2734456,2735381
NW_017963732.1,545537,547778
NW_017963734.1,6625,7583
NW_017963738.1,20001,21201
NC_009043.1,501952,503809
